0,008108108;0,00137893;0,013513514;0,004118404;0,013513514;0,004118404;0,013513514;0,001397316;0,013513514;0,001397316;0,013513514;-0,001323773;0,016216216;0,001406509;0,013513514;0,004118404;0,016216216;0,001406509;0,016216216;0,001406509;0,013513514;0,001397316;0,302702703;-0,296938776;0,013513514;0,004118404;0,016216216;0,001406509
0,045945946;0,05320831;0,035135135;0,03412392;0,02972973;0,028663357;0,032432432;0,025951462;0,035135135;0,031402831;0,037837838;0,036854201;0,037837838;0,025969847;0,035135135;0,031402831;0,035135135;0,031402831;0,040540541;0,001489244;0,032432432;0,02867255;0,013513514;-0,001323773;0,032432432;0,034114727;0,037837838;0,034133113
0,083783784;0,096874425;0,064864865;0,069599191;0,054054054;0,053235889;0,054054054;0,055956977;0,059459459;0,06141754;0,059459459;0,064138628;0,048648649;0,047775326;0,059459459;0,06141754;0,051351351;0,055947785;0,067567568;0,001581173;0,056756757;0,061408347;0,037837838;0,034133113;0,056756757;0,064129436;0,056756757;0,061408347
0,110810811;0,143224858;0,089189189;0,105056076;0,078378378;0,085971686;0,072972973;0,077790035;0,075675676;0,085962493;0,083783784;0,099595514;0,07027027;0,069617577;0,081081081;0,094144144;0,072972973;0,077790035;0,091891892;0,001663909;0,075675676;0,085962493;0,059459459;0,06141754;0,081081081;0,091423056;0,075675676;0,080520316
0,135135135;0,178681743;0,116216216;0,145964332;0,1;0,115977202;0,089189189;0,105056076;0,1;0,113256113;0,108108108;0,126889134;0,089189189;0,094171723;0,105405405;0,121437764;0,089189189;0,0996139;0,116216216;0,001746645;0,094594595;0,115958816;0,078378378;0,091413863;0,1;0,113256113;0,097297297;0,091478213
0,164864865;0,219599191;0,145945946;0,192323957;0,124324324;0,14599191;0,113513514;0,140512962;0,118918919;0,137810259;0,143243243;0,167824968;0,113513514;0,132349697;0,124324324;0,14599191;0,108108108;0,124168046;0,140540541;0,004550469;0,116216216;0,143243243;0,105405405;0,118716676;0,124324324;0,137828645;0,121621622;0,097003126
0,183783784;0,252316602;0,17027027;0,227780842;0,151351351;0,1787369;0,132432432;0,170509285;0,140540541;0,162373598;0,17027027;0,197848869;0,143243243;0,156940614;0,143243243;0,170546056;0,135135135;0,151470859;0,164864865;0,007354293;0,132432432;0,165067108;0,127027027;0,148722192;0,143243243;0,162382791;0,148648649;0,102537231
0,205405405;0,287764295;0,2;0,271419379;0,178378378;0,21148189;0,156756757;0,200523993;0,164864865;0,189667218;0,194594595;0,225142489;0,17027027;0,189685604;0,167567568;0,195118588;0,151351351;0,173294723;0,186486486;0,007427836;0,156756757;0,18963964;0,148648649;0,17328553;0,172972973;0,186973708;0,175675676;0,10262916
0,232432432;0,320509285;0,221621622;0,306867071;0,202702703;0,249659864;0,172972973;0,230511123;0,186486486;0,211509469;0,221621622;0,260608568;0,202702703;0,217006803;0,186486486;0,230557088;0,178378378;0,195155359;0,216216216;0,015692223;0,175675676;0,219635962;0,172972973;0,197858062;0,189189189;0,206076485;0,205405405;0,108172458
0,251351351;0,353226696;0,245945946;0,342323957;0,22972973;0,287847031;0,197297297;0,265968009;0,213513514;0,244254459;0,251351351;0,285199485;0,224324324;0,238849053;0,205405405;0,260553411;0,191891892;0,216970031;0,248648649;0,023965803;0,197297297;0,24692039;0,194594595;0,222421401;0,216216216;0,222494944;0,240540541;0,111013054
0,275675676;0,383241405;0,27027027;0,375059754;0,256756757;0,320592021;0,221621622;0,306867071;0,240540541;0,27427836;0,283783784;0,323405038;0,248648649;0,266142673;0,227027027;0,285116749;0,213513514;0,24153337;0,278378378;0,029509101;0,216216216;0,274195624;0,224324324;0,257896672;0,237837838;0,236173929;0,27027027;0,113835264
0,294594595;0,410516639;0,305405405;0,424158853;0,291891892;0,361527854;0,245945946;0,342323957;0,259459459;0,301553594;0,310810811;0,356150028;0,281081081;0,290742784;0,245945946;0,309670895;0,232432432;0,268808605;0,305405405;0,035043206;0,240540541;0,301489244;0,245945946;0,282460011;0,272972973;0,24717779;0,3;0,116657474
0,313513514;0,437791874;0,337837838;0,465085494;0,318918919;0,396993933;0,272972973;0,375068946;0,289189189;0,334307777;0,343243243;0,386192315;0,310810811;0,318054789;0,264864865;0,331503953;0,251351351;0,287920574;0,335135135;0,040586505;0,264864865;0,331503953;0,267567568;0,304302261;0,297297297;0,255423791;0,32972973;0,119479684
0,32972973;0,459615738;0,362162162;0,497821291;0,345945946;0,424296746;0,297297297;0,407804744;0,316216216;0,36161059;0,367567568;0,416207023;0,340540541;0,345366795;0,291891892;0,364248943;0,27027027;0,307032543;0,362162162;0,051562787;0,283783784;0,350615922;0,310810811;0,328939143;0,327027027;0,26096709;0,356756757;0,125013789
0,348648649;0,486890973;0,386486486;0,533278176;0,372972973;0,457041736;0,316216216;0,437801066;0,343243243;0,391634492;0,391891892;0,440779555;0,372972973;0,375409083;0,313513514;0,39153337;0,302702703;0,328911565;0,391891892;0,059827174;0,316216216;0,369773855;0,345945946;0,345385181;0,356756757;0,2637893;0,378378378;0,125087332
0,372972973;0,51962677;0,410810811;0,560571796;0,394594595;0,487047251;0,340540541;0,465094687;0,367567568;0,416207023;0,421621622;0,468091561;0,405405405;0,40545137;0,335135135;0,416096709;0,335135135;0,339906233;0,421621622;0,070812649;0,340540541;0,383462033;0,381081081;0,361831219;0,389189189;0,269341791;0,405405405;0,125179261
0,394594595;0,546911197;0,432432432;0,590577312;0,421621622;0,52251333;0,359459459;0,495091009;0,391891892;0,443500644;0,445945946;0,49810627;0,448648649;0,438251517;0,354054054;0,443371943;0,367567568;0,356343078;0,451351351;0,081798125;0,367567568;0,397159404;0,413513514;0,372825887;0,421621622;0,272173194;0,435135135;0,128001471
0,413513514;0,571465343;0,456756757;0,626034197;0,448648649;0,55525832;0,383783784;0,525105718;0,418918919;0,46536128;0,472972973;0,522687994;0,478378378;0,462842434;0,372972973;0,462483912;0,397297297;0,367328553;0,475675676;0,090044126;0,4;0,408154072;0,448648649;0,389271925;0,459459459;0,277744071;0,456756757;0,128075014
0,432432432;0,598740577;0,475675676;0,653309432;0,475675676;0,585282221;0,405405405;0,555111234;0,445945946;0,492664093;0,505405405;0,558172458;0,502702703;0,484693878;0,394594595;0,484326163;0,418918919;0,389170803;0,502702703;0,101020408;0,42972973;0,416418459;0,481081081;0,402987682;0,491891892;0,28601765;0,491891892;0,133636698
0,451351351;0,623294723;0,497297297;0,675151682;0,497297297;0,612566648;0,424324324;0,585107557;0,475675676;0,528139364;0,535135135;0,585484464;0,52972973;0,509275602;0,410810811;0,506150028;0,440540541;0,402849789;0,532432432;0,112005883;0,454054054;0,430106637;0,513513514;0,411261261;0,521621622;0,286118772;0,527027027;0,133756205
0,475675676;0,650588343;0,513513514;0,699696635;0,521621622;0,639860268;0,448648649;0,615122265;0,508108108;0,560902739;0,567567568;0,620968928;0,559459459;0,531145431;0,42972973;0,527983085;0,462162162;0,416528774;0,564864865;0,123000552;0,481081081;0,438361831;0,551351351;0,422274315;0,548648649;0,291652877;0,559459459;0,139308696
0,494594595;0,677863578;0,540540541;0,729720537;0,543243243;0,661702519;0,472972973;0,645136974;0,537837838;0,593656922;0,597297297;0,645559846;0,586486486;0,555727156;0,456756757;0,544401544;0,494594595;0,435686707;0,589189189;0,131246553;0,510810811;0,446626218;0,581081081;0,427817614;0,586486486;0,294502666;0,575675676;0,139363854
0,513513514;0,702417724;0,562162162;0,757004964;0,567567568;0,683553962;0,497297297;0,675151682;0,564864865;0,618238647;0,624324324;0,67014157;0,610810811;0,574857511;0,481081081;0,555368634;0,518918919;0,449374885;0,613513514;0,142213642;0,535135135;0,452151131;0,610810811;0,430639823;0,616216216;0,297324876;0,608108108;0,139474168
0,537837838;0,735153521;0,581081081;0,784280199;0,589189189;0,705396213;0,518918919;0,70243611;0,591891892;0,640099283;0,659459459;0,70019305;0,632432432;0,593978673;0,510810811;0,566354109;0,548648649;0,465802537;0,645945946;0,158650487;0,57027027;0,457712815;0,637837838;0,436173929;0,643243243;0,302858981;0,645945946;0,142323957
0,562162162;0,765168229;0,602702703;0,811564626;0,610810811;0,729959551;0,540540541;0,729720537;0,616216216;0,667392903;0,686486486;0,722053686;0,656756757;0,615830116;0,543243243;0,580069866;0,581081081;0,482239382;0,678378378;0,177808421;0,6;0,463256113;0,681081081;0,441763192;0,675675676;0,302969296;0,681081081;0,142443464
0,586486486;0,79246185;0,624324324;0,838849053;0,637837838;0,754541276;0,559459459;0,756995771;0,643243243;0,694695716;0,713513514;0,746635411;0,694594595;0,6431697;0,575675676;0,593785622;0,608108108;0,493215665;0,705405405;0,191505792;0,627027027;0,471511307;0,716216216;0,447324876;0,713513514;0,305819084;0,708108108;0,145256481
0,608108108;0,822467365;0,648648649;0,866142673;0,659459459;0,776383526;0,575675676;0,781540724;0,67027027;0,716556352;0,743243243;0,771226328;0,716216216;0,662290862;0,602702703;0,607482993;0,635135135;0,504191947;0,72972973;0,207915058;0,659459459;0,477063798;0,745945946;0,450147086;0,740540541;0,308632101;0,743243243;0,145375988
0,62972973;0,847030704;0,67027027;0,890706012;0,683783784;0,792792793;0,602702703;0,811564626;0,697297297;0,746580254;0,772972973;0,793096157;0,745945946;0,681439603;0,632432432;0,618468468;0,664864865;0,517898511;0,756756757;0,221612429;0,689189189;0,482607097;0,778378378;0,458420666;0,767567568;0,311445119;0,77027027;0,145467917
0,651351351;0,874315131;0,691891892;0,920711528;0,710810811;0,817374517;0,624324324;0,838849053;0,721621622;0,768431697;0,8;0,814956794;0,772972973;0,703300239;0,662162162;0,624011767;0,694594595;0,528883986;0,781081081;0,240742784;0,713513514;0,485410921;0,813513514;0,455819084;0,797297297;0,314267329;0,797297297;0,145559846
0,675675676;0,90432984;0,716216216;0,948005148;0,735135135;0,839225961;0,645945946;0,86613348;0,748648649;0,790292333;0,832432432;0,842277992;0,808108108;0,727909542;0,686486486;0,632257768;0,721621622;0,53713918;0,805405405;0,25715205;0,745945946;0,488242324;0,843243243;0,464083471;0,827027027;0,317089539;0,827027027;0,145660967
0,702702703;0,934353741;0,737837838;0,975289575;0,762162162;0,858365508;0,67027027;0,898869277;0,772972973;0,809422688;0,867567568;0,866887295;0,837837838;0,747058283;0,721621622;0,640540541;0,745945946;0,545385181;0,82972973;0,270840228;0,77027027;0,491046148;0,87027027;0,4641754;0,864864865;0,322660416;0,854054054;0,148473984
0,724324324;0,961638169;0,759459459;0,999852914;0,789189189;0,882947233;0,697297297;0,92617209;0,794594595;0,82854385;0,908108108;0,894236073;0,862162162;0,766188638;0,745945946;0,646065453;0,778378378;0,556379849;0,851351351;0,287240302;0,802702703;0,493877551;0,894594595;0,464258136;0,891891892;0,322752344;0,897297297;0,14862107
0,745945946;0,988922596;0,783783784;1,032588711;0,821621622;0,904826255;0,716216216;0,956168413;0,818918919;0,847674205;0,937837838;0,913384813;0,886486486;0,782597904;0,775675676;0,65432984;0,805405405;0,561913955;0,875675676;0,303649568;0,835135135;0,496708954;0,924324324;0,467080346;0,924324324;0,322862659;0,940540541;0,148768156
0,77027027;1,013495128;0,816216216;1,065352087;0,845945946;0,929398787;0,740540541;0,980740945;0,843243243;0,86680456;0,967567568;0,935254642;0,913513514;0,80445854;0,802702703;0,654421769;0,832432432;0,56744806;0,897297297;0,32277073;0,859459459;0,502233867;0,954054054;0,469902556;0,954054054;0,325684869;0,97027027;0,154311454
0,791891892;1,040779555;0,837837838;1,089915426;0,875675676;0,951268616;0,762162162;1,002583195;0,867567568;0,885934915;0,994594595;0,948952013;0,943243243;0,818165104;0,835135135;0,662695348;0,854054054;0,570242692;0,921621622;0,339179996;0,889189189;0,505056076;0,978378378;0,469985291;0,986486486;0,328516271;1,005405405;0,151709873
0,813513514;1,065342894;0,859459459;1,117199853;0,905405405;0,973138445;0,8;1,024480603;0,894594595;0,902353374;1,024324324;0,968100754;0,97027027;0,837304652;0,864864865;0,665517558;0,889189189;0,583967641;0,943243243;0,35558007;0,921621622;0,505166391;1,008108108;0,472807501;1,021621622;0,328635779;1,035135135;0,151810995
0,835135135;1,089906233;0,881081081;1,14448428;0,932432432;0,994999081;0,835135135;1,038205552;0,916216216;0,918753447;1,051351351;0,981798125;0,994594595;0,856435006;0,891891892;0,668330575;0,924324324;0,586808237;0,964864865;0,374701232;0,945945946;0,510691304;1,045945946;0,47565729;1,062162162;0,328773672;1,059459459;0,15189373
0,851351351;1,114451186;0,902702703;1,171768707;0,964864865;1,016878103;0,864864865;1,049191028;0,940540541;0,935162714;1,075675676;0,992765214;1,021621622;0,870132377;0,916216216;0,6711344;0,954054054;0,597793712;0,989189189;0,396552675;0,981081081;0,510810811;1,081081081;0,478497886;1,1;0,328902372;1,097297297;0,152022431
0,881081081;1,141763192;0,932432432;1,196359625;0,994594595;1,036026843;0,9;1,060194889;0,97027027;0,954311454;1,1;1,009174481;1,045945946;0,886541644;0,948648649;0,673965803;0,986486486;0,597904026;1,016216216;0,415692223;1,008108108;0,513623828;1,110810811;0,481320096;1,12972973;0,329003493;1,127027027;0,154844641
0,908108108;1,174508182;0,954054054;1,226365141;1,021621622;1,055166391;0,92972973;1,065738187;0,994594595;0,970720721;1,12972973;1,022881044;1,075675676;0,900248207;0,983783784;0,682248575;1,018918919;0,603456518;1,043243243;0,440273947;1,037837838;0,513724949;1,143243243;0,48143041;1,159459459;0,331825703;1,156756757;0,154945762
0,940540541;1,207271557;0,978378378;1,253658761;1,048648649;1,074305939;0,956756757;1,068551204;1,024324324;0,987148373;1,156756757;1,036578415;1,097297297;0,916648281;1,010810811;0,682340504;1,043243243;0,60898143;1,067567568;0,464846479;1,062162162;0,513807685;1,172972973;0,48425262;1,191891892;0,331936018;1,186486486;0,155046884
0,962162162;1,234555985;1,002702703;1,278231293;1,078378378;1,093454679;0,986486486;1,074094503;1,054054054;1,003576025;1,183783784;1,050275786;1,124324324;0,93306674;1,045945946;0,682460011;1,072972973;0,61180364;1,091891892;0,486697922;1,089189189;0,513899614;1,208108108;0,484372127;1,221621622;0,334758228;1,216216216;0,155148005
0,986486486;1,264570693;1,027027027;1,305524913;1,102702703;1,109863946;1,018918919;1,076925905;1,078378378;1,017264203;1,218918919;1,064000735;1,148648649;0,946754918;1,072972973;0,685273028;1,102702703;0,617346939;1,110810811;0,505809892;1,116216216;0,516712631;1,245945946;0,487221916;1,256756757;0,334877735;1,245945946;0,155249127
1,013513514;1,286431329;1,051351351;1,327376356;1,121621622;1,123533738;1,059459459;1,082505975;1,102702703;1,030952381;1,245945946;1,074977018;1,175675676;0,957731201;1,1;0,685364957;1,143243243;0,62020592;1,12972973;0,524921861;1,151351351;0,519553227;1,275675676;0,487323037;1,286486486;0,334978856;1,275675676;0,155350248
1,032432432;1,308264387;1,075675676;1,354669976;1,143243243;1,137212723;1,1;1,085364957;1,132432432;1,041937856;1,27027027;1,085944107;1,2;0,96869829;1,124324324;0,690889869;1,167567568;0,623009744;1,145945946;0,541303548;1,178378378;0,522366244;1,316216216;0,48746093;1,316216216;0,335079978;1,302702703;0,152721088
1,059459459;1,3355672;1,102702703;1,381972789;1,175675676;1,159091745;1,137837838;1,088214745;1,164864865;1,06109579;1,297297297;1,091478213;1,227027027;0,982395661;1,154054054;0,690990991;1,202702703;0,623129252;1,167567568;0,563145799;1,205405405;0,522458172;1,348648649;0,487571245;1,348648649;0,335190292;1,32972973;0,152813017
1,086486486;1,36831219;1,12972973;1,409275602;1,205405405;1,175519397;1,167567568;1,088315867;1,197297297;1,072090458;1,321621622;1,099724214;1,254054054;0,996093032;1,181081081;0,69108292;1,237837838;0,623248759;1,189189189;0,584988049;1,237837838;0,522568487;1,378378378;0,487672366;1,375675676;0,335282221;1,356756757;0,152904946
1,110810811;1,392884721;1,154054054;1,433848134;1,235135135;1,197389226;1,191891892;1,088398603;1,22972973;1,085806214;1,354054054;1,107997794;1,281081081;1,007069314;1,202702703;0,691156463;1,262162162;0,626052583;1,210810811;0,6068303;1,264864865;0,525381504;1,397297297;0,490457805;1,4;0,335364957;1,386486486;0,153006067
1,140540541;1,417475639;1,181081081;1,461150947;1,264864865;1,213816878;1,224324324;1,091230006;1,259459459;1,09679169;1,378378378;1,110801618;1,313513514;1,026227248;1,235135135;0,691266777;1,289189189;0,6288656;1,232432432;0,631393639;1,3;0,5282221;;;;;1,4;0,147609855
1,162162162;1,444760066;1,213513514;1,493914322;1,291891892;1,230235337;1,254054054;1,094052215;1,294594595;1,107795551;1,4;1,116317338;1,343243243;1,037212723;1,262162162;0,691358706;1,308108108;0,62892995;1,256756757;0,65596617;1,340540541;0,525638904;;;;;;
1,186486486;1,469332598;1,240540541;1,518496047;1,318918919;1,246653797;1,275675676;1,096846847;1,321621622;1,113329656;;;1,37027027;1,045467917;1,289189189;0,691450634;1,32972973;0,629003493;1,281081081;0,677817614;1,362162162;0,525712447;;;;;;
1,208108108;1,491174848;1,267567568;1,537635595;1,345945946;1,263072256;1,302702703;1,096938776;1,348648649;1,124305939;;;1,389189189;1,053695532;1,316216216;0,691542563;1,354054054;0,629086229;1,297297297;0,69692039;1,394594595;0,525822762;;;;;;
1,235135135;1,513035484;1,305405405;1,548648649;1,37027027;1,274039345;1,332432432;1,105203162;1,372972973;1,129830851;;;1,402702703;1,056462585;1,340540541;0,691625299;1,378378378;0,629168965;1,318918919;0,71876264;;;;;;;;
1,264864865;1,543068579;1,337837838;1,559643317;1,397297297;1,290457805;1,359459459;1,108016179;1,4;1,132643868;;;;;1,364864865;0,691708035;1,397297297;0,629233315;1,337837838;0,743316786;;;;;;;;
1,291891892;1,567650303;1,37027027;1,567916896;;;1,394594595;1,116298952;;;;;;;1,386486486;0,691781577;;;1,359459459;0,765159037;;;;;;;;
1,313513514;1,589492554;1,402702703;1,570748299;;;;;;;;;;;1,4;0,691827542;;;1,378378378;0,786992094;;;;;;;;
1,332432432;1,603162346;;;;;;;;;;;;;;;;;1,4;0,811555433;;;;;;;;
1,354054054;1,627725685;;;;;;;;;;;;;;;;;;;;;;;;;;
1,372972973;1,646837654;;;;;;;;;;;;;;;;;;;;;;;;;;
1,397297297;1,66324692;;;;;;;;;;;;;;;;;;;;;;;;;;
