0,508241456;-0,003296583;0,51642797;5,4943E-05;0,508186513;3,66287E-05;0,516482913;-0,003278268;0,508186513;3,66287E-05;0,51642797;5,4943E-05;0,508241456;-0,003296583;0,51642797;5,4943E-05;0,516482913;-0,003278268
0,515878539;0,033387055;0,515823596;0,036720267;0,52401011;0,040071792;0,539888649;0,076773745;0,539613934;0,093439801;0,539778763;0,083440167;0,523790337;0,053404637;0,532086737;0,05008974;0,532196623;0,043423318
0,531757078;0,070089008;0,539943592;0,073440533;0,548185048;0,073458848;0,5635691;0,140159701;0,571480898;0,160177283;0,571480898;0,160177283;0,547800447;0,096791326;0,547690561;0,103457749;0,53972382;0,086773378
0,547635618;0,10679096;0,547635618;0,10679096;0,555712245;0,116808908;0,587359437;0,196879235;0,603237977;0,233581188;0,595161349;0,223563239;0,563514157;0,143492912;0,571480898;0,160177283;0,555492473;0,130141753
0,563459214;0,146826124;0,563514157;0,143492912;0,571371012;0,166843705;0,619281345;0,260283506;0,634995055;0,306985092;0,627083257;0,28696751;0,587469323;0,190212813;0,595161349;0,223563239;0,571371012;0,166843705
0,579337753;0,183528076;0,587634153;0,180213179;0,587139665;0,21021208;0,634775283;0,320317937;0,675048533;0,3770741;0,659060108;0,34703857;0,603128091;0,24024761;0,618896744;0,283615985;0,587139665;0,21021208
0,586919893;0,223544925;0,595216292;0,220230028;0,611094832;0,256931981;0,666971906;0,367056152;0,706860555;0,447144793;0,690927072;0,413776052;0,627083257;0,28696751;0,651038424;0,333687411;0,611204718;0,250265558
0,619281345;0,260283506;0,611149775;0,253598769;0,643126625;0,313669829;0,698893813;0,430460423;0,738837405;0,507215853;0,723013809;0,467180689;0,651093367;0,330354199;0,683070217;0,390425259;0,635214827;0,293652247
0,626918428;0,296967144;0,627028314;0,290300722;0,666916963;0,370389363;0,73098055;0,48386506;0,779000769;0,570638438;0,746804146;0,523900223;0,675103476;0,373740889;0,707080327;0,433811948;0,65098348;0,337020622
0,642796967;0,333669096;0,651203253;0,323687777;0,707080327;0,433811948;0,762847515;0,550602542;0,811087506;0,624043075;0,795318853;0,580674701;0,690872129;0,417109263;0,739331893;0,477216952;0,666642248;0,387055419
0,667026849;0,363722941;0,666916963;0,370389363;0,730760778;0,497197905;0,819438848;0,617394967;0,859602212;0,680817552;0,827350646;0,637412549;0,714937182;0,457162741;0,763232116;0,527270063;0,690762243;0,423775686
0,674773818;0,393740156;0,699003699;0,423794;0,762737629;0,557268965;0,851360756;0,680799238;0,89965569;0,75090656;0,867623897;0,694168712;0,738947291;0,50054943;0,787132339;0,577323175;0,722958866;0,470513901
0,699003699;0,423794;0,714882239;0,460495953;0,811197392;0,617376653;0,891634006;0,737555401;0,948170397;0,807681037;0,915754002;0,774275668;0,762902458;0,547269331;0,827625362;0,620746493;0,746914032;0,517233801
0,723123695;0,460514267;0,738837405;0,507215853;0,843394015;0,664114868;0,940148713;0,794329878;0,988553533;0,857770778;0,980751621;0,831086773;0,795208967;0,587341123;0,851525585;0,670799604;0,770869199;0,563953701
0,747298634;0,493901322;0,762957401;0,54393612;0,883667265;0,72087103;0,988553533;0,857770778;1,028661954;0,924526574;1,020750156;0,904508992;0,819219076;0,630727812;0,884051866;0,697538552;0,819438848;0,617394967
0,787901542;0,530658218;0,787132339;0,577323175;0,923995458;0,774293982;1,045474525;0,904563935;1,085528003;0,974652943;1,069209919;0,964616681;0,851470642;0,674132816;0,899985349;0,730907293;0,859602212;0,680817552
0,820427823;0,557397165;0,819328962;0,62406139;0,956192081;0,821032197;1,102560346;0,941357459;1,134262481;1,018094575;1,109483169;1,021372843;0,891634006;0,737555401;0,940368485;0,780997033;0,899765576;0,744240138
0,869327131;0,590839163;0,843339072;0,667448079;1,013222959;0,861158932;1,16783268;0,981502509;1,207776272;1,058257939;1,174315959;1,088183583;0,940313542;0,784330244;0,980476906;0,84775283;0,94822534;0,804347826
0,901798469;0,620911322;0,892183437;0,704223289;1,094923263;0,904673821;1,241456357;1,014999451;1,26480715;1,098384675;1,222940552;1,138291638;0,964213765;0,834383356;1,020969928;0,891176147;0,988663419;0,851104355
0,942676092;0,641002161;0,949324201;0,737683601;1,16025054;0,94148566;1,306838577;1,048478078;1,33848577;1,128548405;1,296454342;1,178455002;1,004487015;0,891139519;1,053056665;0,944580785;1,020914985;0,894509359
0,97514743;0,67107432;0,989982052;0,771107285;1,233874217;0,974982601;1,380462254;1,081975019;1,40386799;1,162027032;1,361836563;1,211933629;1,053111608;0,941247573;1,09360463;0,984670891;1,053056665;0,944580785
1,024211567;0,694516684;1,047122816;0,804567598;1,29117981;0,99844328;1,462437273;1,108823853;1,47754661;1,192190762;1,43546024;1,24543057;1,101791143;0,988022417;1,125911139;1,024742683;1,093494744;0,991337314
1,089703674;0,721328889;1,09613201;0,831343174;1,356616974;1,028588696;1,536170836;1,135654372;1,567708143;1,222391121;1,500897403;1,275575986;1,150195964;1,051463316;1,182612359;1,084868686;1,125801253;1,031409106
1,146954324;0,748122779;1,145086261;0,861451961;1,43040548;1,052086004;1,626497198;1,155855097;1,649683162;1,249239955;1,56638951;1,302388191;1,190634043;1,098219845;1,214808981;1,131606901;1,182612359;1,084868686
1,212391487;0,778268195;1,218874766;0,884949269;1,504139043;1,078916523;1,708472217;1,18270393;1,731768067;1,269422365;1,631936559;1,325867184;1,231127065;1,141643163;1,263488517;1,178381744;1,206457639;1,138255009
1,28612505;0,805098714;1,28431193;0,915094685;1,594410461;1,10245046;1,798798579;1,202904656;1,805666459;1,286253251;1,697483609;1,349346178;1,271455258;1,195066115;1,295795026;1,218453537;1,271455258;1,195066115
1,343430644;0,828559393;1,34985898;0,938573679;1,684626937;1,129317607;1,880938427;1,219753855;1,887806307;1,30310245;1,771272115;1,372843486;1,32837625;1,241859273;1,36106736;1,258598586;1,344529504;1,261895169
1,425515549;0,848741804;1,415351086;0,965385883;1,791436211;1,149554961;1,963133219;1,233269844;1,970001099;1,316618439;1,853411963;1,389692685;1,385462071;1,278652797;1,401615325;1,298688693;1,409856782;1,298707007
1,482931028;0,865536061;1,505567562;0,992253031;1,873631003;1,16307095;2,053569466;1,246804146;2,044009377;1,326782902;1,935551811;1,406541885;1,426064979;1,315409692;1,466777774;1,345500165;1,458481374;1,348815062
1,565070877;0,882385261;1,579411011;1,012417128;1,972308707;1,176623567;2,152302113;1,257023552;2,118072598;1,333614153;2,001208747;1,423354456;1,499688656;1,348906633;1,523753709;1,388960111;1,523753709;1,388960111
1,647155782;0,902567672;1,645013003;1,03256291;2,079227867;1,190194498;2,234606791;1,263873118;2,200267389;1,347130142;2,083403538;1,436870444;1,56512582;1,379052049;1,589080986;1,42577195;1,589135929;1,422438739
1,737537087;0,919435186;1,727207795;1,046078898;2,19449837;1,197117322;2,308615069;1,274037581;2,29905498;1,354016336;2,165708216;1,44372001;1,630617926;1,405864254;1,66264972;1,462602102;1,638035237;1,455880737
1,836269734;0,929654591;1,817534156;1,066279623;2,30971393;1,207373356;2,407402659;1,280923776;2,414215596;1,367605582;2,264440863;1,453939416;1,696164976;1,429343248;1,719845427;1,492729204;1,7034724;1,486026153
1,918519468;0,939837369;1,924398374;1,083183766;2,391853778;1,224222556;2,530859675;1,291198125;2,5211897;1,377843302;2,346635654;1,467455405;1,753525512;1,449470715;1,801930332;1,512911615;1,768964507;1,512838358
2,009010659;0,95003846;2,039613934;1,093439801;2,515475624;1,224497271;2,637833779;1,301435845;2,661129629;1,38815428;2,428995275;1,470971759;1,819072561;1,472949709;1,892146808;1,539778763;1,826215157;1,539632248
2,099556793;0,95690634;2,138346581;1,103659207;2,630691183;1,234753306;2,744972712;1,301673931;2,801069558;1,398465258;2,511245009;1,481154536;1,88478444;1,486429069;1,982363283;1,56664591;1,89994872;1,566462767
2,190102927;0,963774221;2,228947658;1,107193876;2,729533717;1,238306289;2,843760302;1,308560126;2,916449947;1,398721659;2,601846086;1,484689206;1,958572946;1,509926376;2,072689645;1,586846636;1,965440826;1,593274972
2,280704004;0,96730889;2,335921761;1,117431596;2,82837625;1,241859273;2,934306436;1,315428006;3,048148419;1,409014322;2,700578733;1,494908611;2,032416395;1,530090473;2,171312406;1,603732464;2,047525732;1,613457383
2,371250137;0,97417677;2,426522838;1,120966265;2,943701696;1,245448885;3,024962456;1,315629464;3,188253178;1,409325666;2,815849236;1,501831435;2,114611186;1,543606461;2,269825281;1,627284715;2,121424124;1,630288268
2,47838907;0,974414857;2,525365371;1,124519248;3,067268598;1,249056811;3,140232958;1,322552287;3,287095711;1,412878649;2,90639537;1,508699315;2,188564521;1,557104135;2,393172411;1,644225486;2,203563972;1,647137467
2,57717666;0,981301051;2,624262848;1,124739021;3,190780557;1,255997949;3,222647522;1,322735431;3,394234643;1,413116736;3,013534303;1,508937402;2,270759313;1,570620124;2,524760998;1,661184572;2,277462364;1,663968353
2,676074136;0,981520823;2,706622468;1,128255375;3,273195121;1,256181092;3,321544998;1,322955203;3,525933116;1,423409399;3,112376836;1,512490385;2,352954104;1,584136112;2,631844987;1,66475587;2,359602212;1,680817552
2,758433757;0,985037178;2,797168602;1,135123256;3,380334054;1,256419179;3,420387532;1,326508187;3,633126992;1,420314274;3,20292297;1,519358265;2,427017325;1,590967364;2,730577635;1,674975276;2,466631259;1,687722061
2,849089777;0,985238636;2,896066078;1,135343028;3,470935131;1,259953848;3,527471521;1,330079484;3,740210981;1,423885572;3,301820446;1,519578037;2,47641112;1,594410461;2,829310282;1,685194682;2,565199077;1,707941101
2,939690854;0,988773305;2,994908611;1,138896011;3,578074063;1,260191934;3,64285191;1,330335885;3,847349914;1,424123658;3,38423501;1,519761181;2,550419399;1,604574924;2,928097872;1,692080876;2,655800154;1,71147577
3,030236988;0,995641185;3,12671697;1,142522252;3,718178821;1,260503278;3,749990843;1,330573972;3,962785246;1,421046848;3,483077543;1,523314164;2,632779019;1,608091279;3,026995348;1,692300648;2,746346288;1,71834365
3,120893008;0,995842643;3,225614446;1,142742024;3,825372697;1,257408154;3,832405406;1,330757115;;;3,573733563;1,523515622;2,72327021;1,61829237;3,125782938;1,699186843;2,853320391;1,728581371
3,203307571;0,996025787;3,382147174;1,146423208;3,940698143;1,260997766;3,956082195;1,327698619;;;3,664389583;1,52371708;2,813871287;1,621827039;3,191714589;1,699333358;2,952162924;1,732134354
3,277425735;0,999523827;3,514010476;1,146716238;;;;;;;3,771528515;1,523955166;2,896175964;1,628676605;3,290557122;1,702886341;3,034467602;1,73898392
3,351653786;0,996355445;3,612907952;1,14693601;;;;;;;3,862184535;1,524156624;2,962107615;1,62882312;3,389344713;1,709772536;3,125068679;1,742518589
3,434013406;0,9998718;3,703563972;1,147137467;;;;;;;3,944544156;1,527672979;3,027984323;1,632302846;3,496483645;1,710010622;3,223856269;1,749404784
3,508186513;1,000036629;3,802461448;1,14735724;;;;;;;;;3,110398886;1,63248599;3,619995605;1,71695176;3,330940259;1,752976081
3,582359621;1,000201458;3,876634556;1,147522069;;;;;;;;;3,192703564;1,639335555;3,727134537;1,717189847;3,462693674;1,759935533
3,648291271;1,000347973;3,983773488;1,147760155;;;;;;;;;3,266821728;1,642833596;3,809604044;1,714039779;3,59444709;1,766894986
3,705981466;1,000476173;;;;;;;;;;;3,349181349;1,646349951;3,883777151;1,714204608;3,693289623;1,770447969
3,780154573;1,000641002;;;;;;;;;;;3,423354456;1,64651478;3,966191715;1,714387751;3,77575913;1,767297901
3,837844768;1,000769203;;;;;;;;;;;3,489286107;1,646661294;;;3,874601663;1,770850885
3,895534962;1,000897403;;;;;;;;;;;3,563459214;1,646826124;;;3,965257683;1,771052342
3,953225157;1,001025603;;;;;;;;;;;3,637632321;1,646990953;;;;
3,994432438;1,001117175;;;;;;;;;;;3,719991942;1,650507307;;;;
;;;;;;;;;;;;3,785923593;1,650653822;;;;
;;;;;;;;;;;;3,868338156;1,650836966;;;;
;;;;;;;;;;;;3,959049119;1,647705212;;;;
